wave,flux,norm
3200.0,341.6148,0.7591712568034461
3200.537473872798,350.57343,0.765871522198478
3201.0749477455956,365.1333,0.7844571956936109
3201.6124216183935,357.3006,0.7551846254311175
3202.1498954911913,336.90448,0.7007813321970767
3202.687369363989,317.07626,0.6492993010326077
3203.224843236787,324.45245,0.654306944053236
3203.7623171095847,360.77094,0.7167208274387873
3204.2997909823825,384.65088,0.7530211947559378
3204.8372648551804,406.28613,0.78401413626902
3205.374738727978,401.8073,0.7645154712068436
3205.912212600776,392.29166,0.7361648773722445
3206.449686473574,397.4842,0.735869149766909
3206.9871603463716,400.64142,0.7319218572901172
3207.5246342191695,386.8979,0.6976590896986997
3208.0621080919673,392.8708,0.6994250462505759
3208.599581964765,396.67584,0.6973889136243824
3209.137055837563,425.09363,0.7381964549561953
3209.6745297103607,433.7116,0.7441042301678654
3210.2120035831585,425.63324,0.7216192582435564
3210.7494774559564,460.05597,0.7709299144730741
3211.286951328754,461.46835,0.7644815811158129
3211.824425201552,440.79926,0.7220605051191469
3212.36189907435,421.35492,0.6826103045052557
3212.8993729471476,392.43222,0.6288739299645487
3213.4368468199455,404.91208,0.6419685940424816
3213.9743206927433,437.85785,0.6869389940417078
3214.511794565541,434.41943,0.6745313077642745
3215.049268438339,427.4707,0.6570236224093282
3215.5867423111367,459.16846,0.6987157058094601
3216.1242161839345,496.4652,0.7480685416848797
3216.6616900567324,489.87256,0.7310184807697642
3217.19916392953,500.95096,0.7404573229181934
3217.736637802328,460.899,0.6748938286730715
3218.274111675126,394.47888,0.5723242010369541
3218.8115855479236,388.17944,0.5580868818028223
3219.3490594207215,390.45435,0.556354132425948
3219.8865332935193,386.13367,0.545368394273779
3220.424007166317,357.17438,0.5001058764661102
3220.961481039115,379.4176,0.5267267036078528
3221.4989549119127,372.20892,0.5123850238657573
3222.0364287847106,349.95697,0.4777717422146995
3222.5739026575084,406.7716,0.5508150766158397
3223.111376530306,455.57477,0.6119505215107413
3223.648850403104,437.9827,0.5836682176259061
3224.186324275902,433.6755,0.5734246539920328
3224.7237981486996,451.8324,0.5928435665836809
3225.2612720214975,483.09534,0.6290639164713345
3225.7987458942953,484.68518,0.6264231515808772
3226.336219767093,433.84885,0.5565941607466864
3226.873693639891,423.20123,0.5389945408956883
3227.4111675126887,458.52692,0.5798073876439123
3227.9486413854866,452.09332,0.5676384959708209
3228.4861152582844,443.99982,0.5535972432120134
3229.023589131082,443.42462,0.5490855927321278
3229.56106300388,379.34167,0.4665528788882195
3230.098536876678,355.04337,0.4337524942495739
3230.6360107494756,406.65054,0.4935278493936554
3231.1734846222735,408.2259,0.4922200689745981
3231.7109584950713,424.56458,0.5086382663108302
3232.248432367869,445.52234,0.5303696044742519
3232.785906240667,445.67267,0.5272367937769387
3233.3233801134647,446.56137,0.5250340709152608
3233.8608539862626,447.10913,0.5224827191807817
3234.3983278590604,443.53842,0.5152007875061917
3234.935801731858,465.2271,0.537194299892173
3235.473275604656,488.95312,0.56129136945047
3236.010749477454,469.37646,0.5357106658623734
3236.5482233502516,443.1583,0.5029076574041621
3237.0856972230495,423.00995,0.47734494926551757
3237.6231710958473,454.27075,0.5097771790892744
3238.160644968645,507.25714,0.5661201561972639
3238.698118841443,495.7885,0.5503287687293863
3239.2355927142407,462.47174,0.5106063987388864
3239.7730665870386,480.08423,0.5272581530363667
3240.3105404598364,536.1612,0.5857807679790932
3240.848014332634,533.1594,0.5795078073502714
3241.385488205432,505.42758,0.5465775283755757
3241.92296207823,528.9115,0.569107369321751
3242.4604359510276,513.264,0.5495379180282114
3242.9979098238255,532.46674,0.5673119644633022
