wave,flux,norm
7102.0,0.999217,0.9994173738464003
7103.0,0.999375,0.9995762726576705
7104.0,0.999527,0.9997291703319544
7105.0,0.9995209999999999,0.9997240359585328
7106.0,0.9993059999999999,0.9995098587035632
7107.0,0.9990479999999999,0.9992526720127607
7108.0,0.9989969999999999,0.9992025271891517
7109.0,0.9990530000000001,0.9992594040921465
7110.0,0.998964,0.9991712506996558
7111.0,0.998813,0.9990210839078476
7112.0,0.99876,0.9989689370085616
7113.0,0.998783,0.9989928056161349
7114.0,0.99889,0.9991006915963883
7115.0,0.99885,0.9990615462248534
7116.0,0.9987590000000001,0.9989713895165162
7117.0,0.998783,0.9989962567643715
7118.0,0.9989120000000001,0.9991261461036509
7119.0,0.998834,0.9990489906318053
7120.0,0.9987379999999999,0.998953830638282
7121.0,0.998864,0.9990807181294523
7122.0,0.99884,0.9990575726289412
7123.0,0.9988870000000001,0.9991054420602127
7124.0,0.999128,0.9993473535916914
7125.0,0.9992129999999999,0.9994332305630703
7126.0,0.999141,0.9993620723321792
7127.0,0.999151,0.9993729315628214
7128.0,0.999229,0.9994518053255481
7129.0,0.999181,0.999404650352567
7130.0,0.9990049999999999,0.999229465852114
7131.0,0.998957,0.9991823092165829
7132.0,0.9991329999999999,0.9993592024899425
7133.0,0.9993569999999999,0.9995841062307389
7134.0,0.999391,0.9996189662535961
7135.0,0.999114,0.999342754349755
7136.0,0.998983,0.9992125747286309
7137.0,0.9992969999999999,0.9995274967116297
7138.0,0.9994049999999999,0.9996363707025228
7139.0,0.9989959999999999,0.9992281238941556
7140.0,0.99877,0.9990029181959887
7141.0,0.999124,0.9993578469739877
7142.0,0.999408,0.9996427589984157
7143.0,0.999341,0.9995765878282284
7144.0,0.9991770000000001,0.9994133926481354
7145.0,0.999075,0.9993122109456581
7146.0,0.9990959999999999,0.9993340573938176
7147.0,0.9989110000000001,0.9991498536160672
7148.0,0.9985879999999999,0.9988276153912333
7149.0,0.998632,0.9988724639543785
7150.0,0.9988469999999999,0.999088352850755
7151.0,0.999074,0.9993162439383779
7152.0,0.999326,0.9995691403908423
7153.0,0.9994719999999999,0.9997160102690162
7154.0,0.999374,0.9996188194819312
7155.0,0.999022,0.9992675649428754
7156.0,0.9989809999999999,0.999227385349677
7157.0,0.999331,0.9995783012567007
7158.0,0.9994620000000001,0.9997101621572733
7159.0,0.9992770000000001,0.999525943322579
7160.0,0.9989819999999999,0.9992316954395698
7161.0,0.999027,0.99927753106666
7162.0,0.999341,0.9995924331630757
7163.0,0.999403,0.9996552708620868
7164.0,0.99921,0.9994630427630861
7165.0,0.999016,0.9992698127517591
7166.0,0.9990379999999999,0.9992926361169222
7167.0,0.999282,0.999537514904346
7168.0,0.999469,0.999725378071012
7169.0,0.999375,0.9996321678162537
7170.0,0.999101,0.9993589095075055
7171.0,0.999092,0.9993507179223248
7172.0,0.999342,0.9996015921285353
7173.0,0.999445,0.9997054269435768
7174.0,0.9993559999999999,0.9996172102296388
7175.0,0.999175,0.9994369677219418
7176.0,0.999094,0.9993567496739378
7177.0,0.999292,0.9995556035268847
7178.0,0.9994799999999999,0.9997444534658326
7179.0,0.999431,0.999696239203519
7180.0,0.999229,0.9994949825129908
7181.0,0.998978,0.9992447107767094
7182.0,0.999051,0.9993185237413089
7183.0,0.9993879999999999,0.9996564060454272
7184.0,0.99951,0.999779229272246
7185.0,0.999383,0.9996529837071678
7186.0,0.9990950000000001,0.9993656925851362
7187.0,0.9987159999999999,0.9989873745292298
7188.0,0.998856,0.9991281955376689
7189.0,0.999401,0.999674125656431
7190.0,0.999633,0.9999069690320346
7191.0,0.9995,0.9997747106196903
7192.0,0.9992260000000001,0.9995014112889087
7193.0,0.9990040000000001,0.9992801240390345
7194.0,0.999065,0.999341913000182
7195.0,0.999418,0.9996957813108559
7196.0,0.9996120000000001,0.9998906039264419
7197.0,0.9995139999999999,0.9997933432895197
7198.0,0.999332,0.999612057000759
7199.0,0.9991909999999999,0.9994717799755848
7200.0,0.999085,0.9993665105993274
7201.0,0.999078,0.9993602670155415
7202.0,0.999202,0.9994850584960635
7203.0,0.9993620000000001,0.9996458583351341
7204.0,0.9994280000000001,0.9997126295715146
7205.0,0.9993549999999999,0.999640359124258
7206.0,0.9991559999999999,0.9994420503837632
7207.0,0.99895,0.9992367372071154
7208.0,0.999001,0.9992884955359206
7209.0,0.999276,0.9995643164037086
7210.0,0.9995569999999999,0.9998461372288691
7211.0,0.9997030000000001,0.9999929171136474
7212.0,0.9995809999999999,0.9998716170711942
7213.0,0.9992409999999999,0.9995322510657183
7214.0,0.999024,0.9993159182424801
7215.0,0.9991030000000001,0.9993956695312727
7216.0,0.999308,0.9996014556380092
7217.0,0.999551,0.9998452509114321
7218.0,0.9997219999999999,1.0000170229520895
7219.0,0.999699,0.9999947354934852
7220.0,0.9993920000000001,0.9996883614094828
7221.0,0.999023,0.9993199660634259
7222.0,0.9990700000000001,0.9993676917353734
7223.0,0.9993190000000001,0.9996174753779861
7224.0,0.9994639999999999,0.999763225788697
7225.0,0.9996120000000001,0.9999119748367039
7226.0,0.9997149999999999,1.000015708070379
7227.0,0.999599,0.9999003729154152
7228.0,0.9992530000000001,0.9995549655699042
7229.0,0.999025,0.9993275909408604
7230.0,0.9992139999999999,0.9995173400272915
7231.0,0.9995209999999999,0.9998251226988778
7232.0,0.9996200000000001,0.999924839763114
7233.0,0.99959,0.9998955149172211
7234.0,0.9996520000000001,0.9999582155749341
7235.0,0.99965,0.9999568940129758
7236.0,0.9994270000000001,0.9997345017767094
7237.0,0.9992,0.9995081053129536
7238.0,0.999216,0.9995247809254275
7239.0,0.999401,0.9997105061673558
7240.0,0.9994860000000001,0.9997961978712244
7241.0,0.999517,0.9998278701247818
7242.0,0.99965,0.9999615714226423
7243.0,0.9996729999999999,0.999985235725698
7244.0,0.9994569999999999,0.9997698224153218
7245.0,0.999141,0.9994543745951119
7246.0,0.999015,0.9993289831917238
7247.0,0.99928,0.9995947118532219
7248.0,0.999625,0.999940463163508
7249.0,0.999733,1.000049137006134
7250.0,0.999705,1.0000217649023513
7251.0,0.999632,0.9999493754588479
7252.0,0.999469,0.9997869542496733
7253.0,0.999295,0.9996135262618234
7254.0,0.999233,0.9995521307339127
7255.0,0.9992969999999999,0.9996167723308975
7256.0,0.9995209999999999,0.9998414621625875
