T,g,feh,cfe
4000.0,5.0,-1.0,-0.02999999999999936
4000.0,5.0,-1.103448275862069,0.07344827586206959
4000.0,5.0,-1.206896551724138,0.17689655172413854
4000.0,5.0,-1.3103448275862069,0.2803448275862075
4000.0,5.0,-1.4137931034482758,0.38379310344827644
4000.0,5.0,-1.5172413793103448,0.4872413793103454
4000.0,5.0,-1.6206896551724137,0.5906896551724143
4000.0,5.0,-1.7241379310344827,0.6941379310344833
4000.0,5.0,-1.8275862068965516,0.7975862068965522
4000.0,5.0,-1.9310344827586206,0.9010344827586212
4000.0,5.0,-2.0344827586206895,1.0044827586206901
4000.0,5.0,-2.137931034482759,1.1079310344827595
4000.0,5.0,-2.2413793103448274,1.211379310344828
4000.0,5.0,-2.344827586206897,1.3148275862068974
4000.0,5.0,-2.4482758620689653,1.418275862068966
4000.0,5.0,-2.5517241379310347,1.5217241379310353
4000.0,5.0,-2.655172413793103,1.6251724137931038
4000.0,5.0,-2.7586206896551726,1.7286206896551732
4000.0,5.0,-2.862068965517241,1.8320689655172417
4000.0,5.0,-2.9655172413793105,1.9355172413793111
4000.0,5.0,-3.0689655172413794,2.03896551724138
4000.0,5.0,-3.1724137931034484,2.142413793103449
4000.0,5.0,-3.2758620689655173,2.245862068965518
4000.0,5.0,-3.3793103448275863,2.349310344827587
4000.0,5.0,-3.4827586206896552,2.452758620689656
4000.0,5.0,-3.586206896551724,2.556206896551725
4000.0,5.0,-3.689655172413793,2.659655172413794
4000.0,5.0,-3.793103448275862,2.7631034482758627
4000.0,5.0,-3.896551724137931,2.8665517241379317
4000.0,5.0,-4.0,2.9700000000000006
