T,g,feh,cfe
4300.0,5.0,-1.0,-0.7299999999999995
4300.0,5.0,-1.103448275862069,-0.6265517241379306
4300.0,5.0,-1.206896551724138,-0.5231034482758616
4300.0,5.0,-1.3103448275862069,-0.4196551724137927
4300.0,5.0,-1.4137931034482758,-0.31620689655172374
4300.0,5.0,-1.5172413793103448,-0.2127586206896548
4300.0,5.0,-1.6206896551724137,-0.10931034482758584
4300.0,5.0,-1.7241379310344827,-0.005862068965516887
4300.0,5.0,-1.8275862068965516,0.09758620689655206
4300.0,5.0,-1.9310344827586206,0.201034482758621
4300.0,5.0,-2.0344827586206895,0.30448275862068996
4300.0,5.0,-2.137931034482759,0.40793103448275936
4300.0,5.0,-2.2413793103448274,0.5113793103448279
4300.0,5.0,-2.344827586206897,0.6148275862068973
4300.0,5.0,-2.4482758620689653,0.7182758620689658
4300.0,5.0,-2.5517241379310347,0.8217241379310352
4300.0,5.0,-2.655172413793103,0.9251724137931037
4300.0,5.0,-2.7586206896551726,1.028620689655173
4300.0,5.0,-2.862068965517241,1.1320689655172416
4300.0,5.0,-2.9655172413793105,1.235517241379311
4300.0,5.0,-3.0689655172413794,1.33896551724138
4300.0,5.0,-3.1724137931034484,1.4424137931034489
4300.0,5.0,-3.2758620689655173,1.5458620689655178
4300.0,5.0,-3.3793103448275863,1.6493103448275868
4300.0,5.0,-3.4827586206896552,1.7527586206896557
4300.0,5.0,-3.586206896551724,1.8562068965517247
4300.0,5.0,-3.689655172413793,1.9596551724137936
4300.0,5.0,-3.793103448275862,2.0631034482758626
4300.0,5.0,-3.896551724137931,2.1665517241379315
4300.0,5.0,-4.0,2.2700000000000005
