4000.00,-0.76,-4.5,2.87
4250.00,-0.07,-4.5,2.87
4500.00,0.61,-4.5,2.87
4750.00,1.30,-4.5,2.87
5000.00,1.98,-4.5,2.87
5250.00,2.66,-4.5,2.87
5500.00,3.33,-4.5,2.87
