4000.00,5.01,-2.5,2.0
4250.00,4.97,-2.5,2.0
4500.00,4.93,-2.5,2.0
4750.00,4.90,-2.5,2.0
5000.00,4.84,-2.5,2.0
5250.00,4.79,-2.5,2.0
5500.00,4.74,-2.5,2.0
