flux,norm,wave
35003.759391588566,0.9979817691315903,3000.0
29983.752372914136,0.852975862887133,3001.0
27777.690392360386,0.7884821004907288,3002.0
28028.359249330733,0.7938536083880927,3003.0
31302.356711707052,0.884644766365865,3004.0
33830.12714795848,0.9539963480971541,3005.0
32862.04233304326,0.9246788135635439,3006.0
30801.90939614813,0.8648271771033069,3007.0
30535.657578723785,0.8554927835675138,3008.0
32757.66654815784,0.915759550437321,3009.0
35070.269676121025,0.9782932617494178,3010.0
35715.08948288998,0.9941345813555468,3011.0
34460.67911536503,0.9571560910415285,3012.0
33634.62457154808,0.9322084248436752,3013.0
34281.10817758389,0.9480926790859449,3014.0
34442.672266947215,0.9505265905601246,3015.0
33884.25723109852,0.9331229544979601,3016.0
32888.257778747306,0.9037685305107102,3017.0
31102.48533901133,0.8528818050329802,3018.0
28164.009050157118,0.7706684759821687,3019.0
24015.475881688457,0.6557610655617008,3020.0
22783.68385627073,0.6208141790342679,3021.0
26865.859891918506,0.7305056999165992,3022.0
30815.36913126687,0.8361368089005436,3023.0
31676.169963603657,0.857692578965628,3024.0
30734.95377085471,0.8304671891683734,3025.0
30837.994637473614,0.831512664986953,3026.0
33124.42602269359,0.8913039227858528,3027.0
35058.58323462976,0.9413874789512556,3028.0
35325.45241782098,0.9465864065124393,3029.0
34422.04884770901,0.9204698968830394,3030.0
34007.61557311881,0.9075096634664876,3031.0
35156.653751113074,0.9362388568643928,3032.0
36952.754259443536,0.9820460267496639,3033.0
38356.95405720946,1.0172714994954823,3034.0
39566.47602976954,1.0472001648511813,3035.0
38121.79591256096,1.0069016890951819,3036.0
34403.37426869773,0.9068343432626711,3037.0
34063.870638540924,0.8960575897447796,3038.0
36678.40838855922,0.9628734643315432,3039.0
36771.609084633346,0.963363021432473,3040.0
34806.13849639485,0.9100255117132291,3041.0
34596.831277513054,0.9027265409626302,3042.0
36550.359837910655,0.9517776000496052,3043.0
38129.64291603193,0.9909055463113432,3044.0
39439.0878724037,1.022878001306328,3045.0
39790.0023283022,1.0299120642476427,3046.0
37316.10034628768,0.963947497719879,3047.0
35668.28074077663,0.9195428821494881,3048.0
36796.801575234,0.9467477747219415,3049.0
37106.62710267447,0.9528221294231665,3050.0
37225.91827760194,0.9543457506933625,3051.0
38115.09009625757,0.9755698523319092,3052.0
36190.94206876911,0.9248334457523527,3053.0
32986.715935393935,0.8416006411898715,3054.0
32796.9816345262,0.8354208454160198,3055.0
33395.380281042075,0.8493044315099663,3056.0
32059.359821787555,0.8140264515756315,3057.0
31018.43719703437,0.7863418033697372,3058.0
31908.918153993476,0.8076299437782962,3059.0
34510.35942474217,0.872086963234095,3060.0
37309.16247785102,0.9413191322380651,3061.0
38414.31093143213,0.967668487005076,3062.0
36898.912780943036,0.9280264907681708,3063.0
33717.708069533386,0.8466797767889237,3064.0
32346.36612782905,0.8109648974722731,3065.0
31259.173597740068,0.7824751350735425,3066.0
30271.676774887408,0.7565664876768905,3067.0
31563.141009965755,0.7876068380223342,3068.0
34714.54225185927,0.8648890777384941,3069.0
37585.64083133813,0.9349571347745309,3070.0
37814.78281707916,0.9391894014647202,3071.0
36607.72363314133,0.907793744650805,3072.0
37633.65450798351,0.9317830338892121,3073.0
38796.51782755201,0.9590828963371106,3074.0
37519.73440540232,0.9260814725374702,3075.0
37576.93117544984,0.9260572481673636,3076.0
38178.2034507233,0.9394207325637176,3077.0
37237.927253148926,0.9148698519596261,3078.0
37402.318752451516,0.9174925435135186,3079.0
38084.49680695069,0.9327891133333269,3080.0
38098.76986389061,0.9317050707544253,3081.0
38540.34142390693,0.9410579054303565,3082.0
39079.982602917305,0.9527730346823122,3083.0
39781.77344941333,0.9683995079399229,3084.0
40564.503090341146,0.9859455268602123,3085.0
38317.363602521786,0.9299074644612403,3086.0
33281.816490221914,0.8064723793226336,3087.0
31035.251618200484,0.7508913753069707,3088.0
31895.22625799336,0.770527077340465,3089.0
32748.635190307414,0.7899448932003104,3090.0
32870.74693295897,0.791690681926,3091.0
32026.03174411399,0.7701803867391898,3092.0
31677.012907512457,0.7606377970665583,3093.0
33643.38984031311,0.8066381770426492,3094.0
36038.14575340909,0.8627556091822782,3095.0
36149.09045028776,0.8641120080754643,3096.0
35232.057776006746,0.8409282968557368,3097.0
34266.746931995316,0.8166634178744964,3098.0
31665.237748439013,0.7535346357030981,3099.0
29418.1569083876,0.6990160345006262,3100.0
30295.240863549127,0.7187837784824688,3101.0
32716.913338081133,0.7750849887414987,3102.0
36114.6868483541,0.8543089620444061,3103.0
38656.33478838669,0.9130758338019386,3104.0
38564.9808354764,0.9095683012422935,3105.0
38078.44914238878,0.8967645348278891,3106.0
39579.07357690158,0.9307278793003505,3107.0
42669.473811797856,1.0019204938220891,3108.0
43584.064626608364,1.0218885234624977,3109.0
42195.038875792816,0.9878657870385125,3110.0
41301.5610692162,0.9655276632607637,3111.0
41961.50888279668,0.979517024171149,3112.0
42654.537247684915,0.994236490273647,3113.0
41949.7222283618,0.97637815969043,3114.0
43733.31513173339,1.0164050119416514,3115.0
44538.70142534729,1.0336138172730662,3116.0
40394.111588650376,0.9360651943415046,3117.0
37219.450862364465,0.8583925542230839,3118.0
34977.47461011564,0.8028644236315208,3119.0
32883.524971427796,0.7512416522350231,3120.0
32512.46338542287,0.7392789716911536,3121.0
33874.02012017746,0.7666408662100601,3122.0
37549.77949105898,0.8458801587724675,3123.0
39580.54947916749,0.8875010500520857,3124.0
38418.555564244314,0.8574780243759125,3125.0
37896.4213454791,0.8419461026025188,3126.0
