T,g,feh,cfe
4300.0,0.3,-2.0,1.17
4300.0,0.3,-2.0833333333333335,1.2533333333333334
4300.0,0.3,-2.1666666666666665,1.3366666666666664
4300.0,0.3,-2.25,1.42
4300.0,0.3,-2.3333333333333335,1.5033333333333334
4300.0,0.3,-2.4166666666666665,1.5866666666666664
4300.0,0.3,-2.5,1.67
4300.0,0.3,-2.583333333333333,1.753333333333333
4300.0,0.3,-2.6666666666666665,1.8366666666666664
4300.0,0.3,-2.75,1.92
4300.0,0.3,-2.833333333333333,2.003333333333333
4300.0,0.3,-2.9166666666666665,2.0866666666666664
4300.0,0.3,-3.0,2.17
4300.0,0.3,-3.083333333333333,2.253333333333333
4300.0,0.3,-3.1666666666666665,2.3366666666666664
4300.0,0.3,-3.25,2.42
4300.0,0.3,-3.333333333333333,2.503333333333333
4300.0,0.3,-3.4166666666666665,2.5866666666666664
4300.0,0.3,-3.5,2.67
4300.0,0.3,-3.583333333333333,2.753333333333333
4300.0,0.3,-3.6666666666666665,2.8366666666666664
4300.0,0.3,-3.75,2.92
4300.0,0.3,-3.833333333333333,3.003333333333333
4300.0,0.3,-3.9166666666666665,3.0866666666666664
4300.0,0.3,-4.0,3.17
