T,g,feh,cfe
4400.0,0.4,-2.0,0.16999999999999993
4400.0,0.4,-2.0833333333333335,0.2533333333333334
4400.0,0.4,-2.1666666666666665,0.33666666666666645
4400.0,0.4,-2.25,0.41999999999999993
4400.0,0.4,-2.3333333333333335,0.5033333333333334
4400.0,0.4,-2.4166666666666665,0.5866666666666664
4400.0,0.4,-2.5,0.6699999999999999
4400.0,0.4,-2.583333333333333,0.753333333333333
4400.0,0.4,-2.6666666666666665,0.8366666666666664
4400.0,0.4,-2.75,0.9199999999999999
4400.0,0.4,-2.833333333333333,1.003333333333333
4400.0,0.4,-2.9166666666666665,1.0866666666666664
4400.0,0.4,-3.0,1.17
4400.0,0.4,-3.083333333333333,1.253333333333333
4400.0,0.4,-3.1666666666666665,1.3366666666666664
4400.0,0.4,-3.25,1.42
4400.0,0.4,-3.333333333333333,1.503333333333333
4400.0,0.4,-3.4166666666666665,1.5866666666666664
4400.0,0.4,-3.5,1.67
4400.0,0.4,-3.583333333333333,1.753333333333333
4400.0,0.4,-3.6666666666666665,1.8366666666666664
4400.0,0.4,-3.75,1.92
4400.0,0.4,-3.833333333333333,2.003333333333333
4400.0,0.4,-3.9166666666666665,2.0866666666666664
4400.0,0.4,-4.0,2.17
