T,g,feh,cfe
4500.0,0.5,-2.0,0.3700000000000001
4500.0,0.5,-2.0833333333333335,0.4533333333333336
4500.0,0.5,-2.1666666666666665,0.5366666666666666
4500.0,0.5,-2.25,0.6200000000000001
4500.0,0.5,-2.3333333333333335,0.7033333333333336
4500.0,0.5,-2.4166666666666665,0.7866666666666666
4500.0,0.5,-2.5,0.8700000000000001
4500.0,0.5,-2.583333333333333,0.9533333333333331
4500.0,0.5,-2.6666666666666665,1.0366666666666666
4500.0,0.5,-2.75,1.12
4500.0,0.5,-2.833333333333333,1.2033333333333331
4500.0,0.5,-2.9166666666666665,1.2866666666666666
4500.0,0.5,-3.0,1.37
4500.0,0.5,-3.083333333333333,1.4533333333333331
4500.0,0.5,-3.1666666666666665,1.5366666666666666
4500.0,0.5,-3.25,1.62
4500.0,0.5,-3.333333333333333,1.7033333333333331
4500.0,0.5,-3.4166666666666665,1.7866666666666666
4500.0,0.5,-3.5,1.87
4500.0,0.5,-3.583333333333333,1.9533333333333331
4500.0,0.5,-3.6666666666666665,2.0366666666666666
4500.0,0.5,-3.75,2.12
4500.0,0.5,-3.833333333333333,2.203333333333333
4500.0,0.5,-3.9166666666666665,2.2866666666666666
4500.0,0.5,-4.0,2.37
