T,g,feh,cfe
4100.0,0.1,-2.0,0.6699999999999999
4100.0,0.1,-2.0833333333333335,0.7533333333333334
4100.0,0.1,-2.1666666666666665,0.8366666666666664
4100.0,0.1,-2.25,0.9199999999999999
4100.0,0.1,-2.3333333333333335,1.0033333333333334
4100.0,0.1,-2.4166666666666665,1.0866666666666664
4100.0,0.1,-2.5,1.17
4100.0,0.1,-2.583333333333333,1.253333333333333
4100.0,0.1,-2.6666666666666665,1.3366666666666664
4100.0,0.1,-2.75,1.42
4100.0,0.1,-2.833333333333333,1.503333333333333
4100.0,0.1,-2.9166666666666665,1.5866666666666664
4100.0,0.1,-3.0,1.67
4100.0,0.1,-3.083333333333333,1.753333333333333
4100.0,0.1,-3.1666666666666665,1.8366666666666664
4100.0,0.1,-3.25,1.92
4100.0,0.1,-3.333333333333333,2.003333333333333
4100.0,0.1,-3.4166666666666665,2.0866666666666664
4100.0,0.1,-3.5,2.17
4100.0,0.1,-3.583333333333333,2.253333333333333
4100.0,0.1,-3.6666666666666665,2.3366666666666664
4100.0,0.1,-3.75,2.42
4100.0,0.1,-3.833333333333333,2.503333333333333
4100.0,0.1,-3.9166666666666665,2.5866666666666664
4100.0,0.1,-4.0,2.67
