T,g,feh,cfe
4200.0,0.2,-2.0,0.07000000000000028
4200.0,0.2,-2.0833333333333335,0.15333333333333377
4200.0,0.2,-2.1666666666666665,0.2366666666666668
4200.0,0.2,-2.25,0.3200000000000003
4200.0,0.2,-2.3333333333333335,0.40333333333333377
4200.0,0.2,-2.4166666666666665,0.4866666666666668
4200.0,0.2,-2.5,0.5700000000000003
4200.0,0.2,-2.583333333333333,0.6533333333333333
4200.0,0.2,-2.6666666666666665,0.7366666666666668
4200.0,0.2,-2.75,0.8200000000000003
4200.0,0.2,-2.833333333333333,0.9033333333333333
4200.0,0.2,-2.9166666666666665,0.9866666666666668
4200.0,0.2,-3.0,1.0700000000000003
4200.0,0.2,-3.083333333333333,1.1533333333333333
4200.0,0.2,-3.1666666666666665,1.2366666666666668
4200.0,0.2,-3.25,1.3200000000000003
4200.0,0.2,-3.333333333333333,1.4033333333333333
4200.0,0.2,-3.4166666666666665,1.4866666666666668
4200.0,0.2,-3.5,1.5700000000000003
4200.0,0.2,-3.583333333333333,1.6533333333333333
4200.0,0.2,-3.6666666666666665,1.7366666666666668
4200.0,0.2,-3.75,1.8200000000000003
4200.0,0.2,-3.833333333333333,1.9033333333333333
4200.0,0.2,-3.9166666666666665,1.9866666666666668
4200.0,0.2,-4.0,2.0700000000000003
