flux,norm,wave
127222.6321679497,1.0002964540185153,3000.0
114745.89499649002,0.9006952862066367,3001.0
108631.63107279409,0.8512842840719832,3002.0
108715.41721689492,0.8505272552283246,3003.0
117446.84937156693,0.9173148999542581,3004.0
123782.60561907955,0.9652012321541968,3005.0
120900.428677541,0.9411708035017046,3006.0
116264.68045802385,0.9035911110306707,3007.0
116819.1330355448,0.9064061603941711,3008.0
123311.21408228687,0.9552066595598941,3009.0
128117.22420512314,0.9908076681409016,3010.0
128215.84122351804,0.9899465886539743,3011.0
124719.48898653887,0.961377167516432,3012.0
123756.08687939275,0.952393918847393,3013.0
126748.83036641715,0.9738357791445185,3014.0
126736.35342451725,0.9721557468772068,3015.0
124774.86122960414,0.9555551561972254,3016.0
122633.93926186953,0.937636518062326,3017.0
118528.55592040742,0.9047803072742693,3018.0
112105.12406629688,0.8543642353598484,3019.0
102310.49452614583,0.7784601131115879,3020.0
97973.15847168256,0.7442571336862589,3021.0
105898.53046495387,0.8031685117275082,3022.0
114352.8518556978,0.8658959471961286,3023.0
117008.80689880035,0.8845865770599983,3024.0
115797.76668997786,0.8740296811738988,3025.0
116238.2589581926,0.8759522055632216,3026.0
121013.63478420765,0.9104834285387238,3027.0
125454.22997898296,0.9423898090604286,3028.0
126867.65061916571,0.951491260497293,3029.0
125779.6554901776,0.941833296705434,3030.0
126082.8214773628,0.9426064050229017,3031.0
129177.72322069992,0.9642152892605529,3032.0
132967.22164446686,0.9909323141780684,3033.0
136118.02016238414,1.0128126431771955,3034.0
139377.82004129552,1.0354337897701344,3035.0
136635.5190558393,1.0134644757733113,3036.0
128551.0743388654,0.9520022135446649,3037.0
128082.59380988331,0.9470453179446947,3038.0
133937.12580722405,0.988783225858199,3039.0
133096.32184947832,0.9810399689307164,3040.0
127983.41511153422,0.9418807832917494,3041.0
128821.40370206533,0.9465704023625695,3042.0
135062.54835990552,0.9908856523740855,3043.0
138848.95047297407,1.017081980256071,3044.0
140541.35194293445,1.0278820736683887,3045.0
140611.76386392748,1.0268042857777162,3046.0
135204.05681398234,0.9857882393767454,3047.0
131275.56488102383,0.9556673247579932,3048.0
132999.61923053733,0.9667255708401788,3049.0
132373.87945395673,0.9606962704382022,3050.0
131850.1247794847,0.9554245164938133,3051.0
133783.59412870527,0.9689369490339979,3052.0
128226.78495090801,0.9282144996692562,3053.0
118521.83129680535,0.8575214642108288,3054.0
116560.6002158369,0.8428990940487125,3055.0
118076.45528295873,0.8534231095843793,3056.0
116378.63931282786,0.8407207397213372,3057.0
115924.41412522072,0.8370104956000401,3058.0
119693.39295322169,0.8637812931509978,3059.0
126793.31313392805,0.9145505226837691,3060.0
133877.239451146,0.965152522994211,3061.0
136116.80756189572,0.9807965275191134,3062.0
131761.33520922693,0.9489279279394731,3063.0
124241.78323209268,0.8943162200688104,3064.0
120585.72269384492,0.8675562145675596,3065.0
115793.33986817225,0.8326523871905995,3066.0
113116.89469317072,0.8129917798233743,3067.0
117870.00133851265,0.846721545380063,3068.0
126730.41293276176,0.9099068347924265,3069.0
134092.63476720866,0.9622764761685012,3070.0
133977.82174249445,0.9609633790573974,3071.0
130930.3679586241,0.9386277851309872,3072.0
134143.1177015721,0.9611709099057435,3073.0
137085.71742566128,0.9817564173539032,3074.0
133776.59958423462,0.9575713004545793,3075.0
133751.7987356911,0.9569079022626943,3076.0
134706.35616768248,0.9632483002066571,3077.0
132549.20308985756,0.9473425595075626,3078.0
133441.02999581984,0.9532332645456079,3079.0
134613.10087491653,0.9611189058459236,3080.0
133828.1480329867,0.9550307583137918,3081.0
134922.92047562526,0.9623561689263699,3082.0
136807.90897336154,0.9753076443331431,3083.0
138287.07369371664,0.9853543597977376,3084.0
138239.34078495353,0.9845166240230873,3085.0
129026.30255323426,0.9184389772833753,3086.0
113129.71168916527,0.804876967733773,3087.0
107078.40240108412,0.7614398087323195,3088.0
110214.14785608114,0.7833431120203639,3089.0
112860.46231577331,0.8017474800927862,3090.0
112360.37128605759,0.7977928713316256,3091.0
108925.02399477114,0.7730115219892018,3092.0
108668.49632850249,0.7708029852562411,3093.0
115817.03280388075,0.8210955563944329,3094.0
123044.00887237224,0.8718933936530585,3095.0
122392.26301608596,0.8668393871205563,3096.0
119186.5029455598,0.8437108133896357,3097.0
118481.627199434,0.838300111562122,3098.0
115061.36573978068,0.8136921456731374,3099.0
111128.18054311872,0.7854833754917385,3100.0
113622.17837976383,0.80270914186021,3101.0
118582.70480393985,0.8373342633722686,3102.0
125646.936056857,0.8867719251645839,3103.0
131014.56134564235,0.9241920540225627,3104.0
