T,g,feh,cfe
4100.0,5.0,-1.0,-0.8300000000000001
4100.0,5.0,-1.103448275862069,-0.7265517241379311
4100.0,5.0,-1.206896551724138,-0.6231034482758622
4100.0,5.0,-1.3103448275862069,-0.5196551724137932
4100.0,5.0,-1.4137931034482758,-0.41620689655172427
4100.0,5.0,-1.5172413793103448,-0.3127586206896553
4100.0,5.0,-1.6206896551724137,-0.20931034482758637
4100.0,5.0,-1.7241379310344827,-0.10586206896551742
4100.0,5.0,-1.8275862068965516,-0.0024137931034484694
4100.0,5.0,-1.9310344827586206,0.10103448275862048
4100.0,5.0,-2.0344827586206895,0.20448275862068943
4100.0,5.0,-2.137931034482759,0.3079310344827588
4100.0,5.0,-2.2413793103448274,0.41137931034482733
4100.0,5.0,-2.344827586206897,0.5148275862068967
4100.0,5.0,-2.4482758620689653,0.6182758620689652
4100.0,5.0,-2.5517241379310347,0.7217241379310346
4100.0,5.0,-2.655172413793103,0.8251724137931031
4100.0,5.0,-2.7586206896551726,0.9286206896551725
4100.0,5.0,-2.862068965517241,1.032068965517241
4100.0,5.0,-2.9655172413793105,1.1355172413793104
4100.0,5.0,-3.0689655172413794,1.2389655172413794
4100.0,5.0,-3.1724137931034484,1.3424137931034483
4100.0,5.0,-3.2758620689655173,1.4458620689655173
4100.0,5.0,-3.3793103448275863,1.5493103448275862
4100.0,5.0,-3.4827586206896552,1.6527586206896552
4100.0,5.0,-3.586206896551724,1.7562068965517241
4100.0,5.0,-3.689655172413793,1.859655172413793
4100.0,5.0,-3.793103448275862,1.963103448275862
4100.0,5.0,-3.896551724137931,2.066551724137931
4100.0,5.0,-4.0,2.17
